"","X1","indicador","periodo","valor_absoluto"
"15985",15985,"Emergency Care",2017-02-12,792
"15986",15986,"Prehospital Emergency Care",2017-02-12,81
"15987",15987,"Prehospital Emergency Care",2017-02-12,81
"15988",15988,"Self-care",2017-02-12,676
"15989",15989,"Self-care",2017-02-12,676
"15990",15990,"Other",2017-02-12,448
"15991",15991,"Other",2017-02-12,448
"15992",15992,"Other",2017-02-12,448
"15993",15993,"Other",2017-02-12,448
"15994",15994,"Poison Control hot-line",2017-02-12,20
"15995",15995,"Poison Control hot-line",2017-02-12,20
"15996",15996,"Poison Control hot-line",2017-02-12,20
"15997",15997,"Poison Control hot-line",2017-02-12,20
"15998",15998,"Emergency Care",2017-02-12,792
"15999",15999,"Emergency Care",2017-02-12,792
"16000",16000,"Prehospital Emergency Care",2017-02-12,81
"16001",16001,"Prehospital Emergency Care",2017-02-12,81
"16002",16002,"Self-care",2017-02-12,676
"16003",16003,"Self-care",2017-02-12,676
"16004",16004,"Primary care",2017-02-12,529
"16005",16005,"Primary care",2017-02-12,529
"16006",16006,"Primary care",2017-02-11,391
"16007",16007,"Primary care",2017-02-11,391
"16008",16008,"Emergency Care",2017-02-11,760
"16009",16009,"Emergency Care",2017-02-11,760
"16010",16010,"Self-care",2017-02-11,676
"16011",16011,"Self-care",2017-02-11,676
"16012",16012,"Poison Control hot-line",2017-02-11,23
"16013",16013,"Poison Control hot-line",2017-02-11,23
"16014",16014,"Other",2017-02-11,401
"16015",16015,"Other",2017-02-11,401
"16016",16016,"Other",2017-02-11,401
"16017",16017,"Other",2017-02-11,401
"16018",16018,"Self-care",2017-02-11,676
"16019",16019,"Self-care",2017-02-11,676
"16020",16020,"Poison Control hot-line",2017-02-11,23
"16021",16021,"Poison Control hot-line",2017-02-11,23
"16022",16022,"Prehospital Emergency Care",2017-02-11,98
"16023",16023,"Prehospital Emergency Care",2017-02-11,98
"16024",16024,"Emergency Care",2017-02-11,760
"16025",16025,"Emergency Care",2017-02-11,760
"16026",16026,"Prehospital Emergency Care",2017-02-11,98
"16027",16027,"Prehospital Emergency Care",2017-02-11,98
"16028",16028,"Primary care",2017-02-11,391
"16029",16029,"Primary care",2017-02-11,391
"16030",16030,"Primary care",2017-02-10,552
"16031",16031,"Primary care",2017-02-10,552
"16032",16032,"Emergency Care",2017-02-10,584
"16033",16033,"Emergency Care",2017-02-10,584
"16034",16034,"Prehospital Emergency Care",2017-02-10,82
"16035",16035,"Prehospital Emergency Care",2017-02-10,82
"16036",16036,"Primary care",2017-02-10,552
"16037",16037,"Primary care",2017-02-10,552
"16038",16038,"Poison Control hot-line",2017-02-10,22
"16039",16039,"Poison Control hot-line",2017-02-10,22
"16040",16040,"Self-care",2017-02-10,558
"16041",16041,"Self-care",2017-02-10,558
"16042",16042,"Poison Control hot-line",2017-02-10,22
"16043",16043,"Poison Control hot-line",2017-02-10,22
"16044",16044,"Prehospital Emergency Care",2017-02-10,82
"16045",16045,"Prehospital Emergency Care",2017-02-10,82
"16046",16046,"Other",2017-02-10,524
"16047",16047,"Other",2017-02-10,524
"16048",16048,"Self-care",2017-02-10,558
"16049",16049,"Self-care",2017-02-10,558
"16050",16050,"Other",2017-02-10,524
"16051",16051,"Other",2017-02-10,524
"16052",16052,"Emergency Care",2017-02-10,584
"16053",16053,"Emergency Care",2017-02-10,584
"16054",16054,"Prehospital Emergency Care",2017-02-09,82
"16055",16055,"Prehospital Emergency Care",2017-02-09,82
"16056",16056,"Self-care",2017-02-09,613
"16057",16057,"Self-care",2017-02-09,613
"16058",16058,"Primary care",2017-02-09,599
"16059",16059,"Primary care",2017-02-09,599
"16060",16060,"Poison Control hot-line",2017-02-09,18
"16061",16061,"Poison Control hot-line",2017-02-09,18
"16062",16062,"Prehospital Emergency Care",2017-02-09,82
"16063",16063,"Prehospital Emergency Care",2017-02-09,82
"16064",16064,"Other",2017-02-09,487
"16065",16065,"Other",2017-02-09,487
"16066",16066,"Self-care",2017-02-09,613
"16067",16067,"Self-care",2017-02-09,613
"16068",16068,"Primary care",2017-02-09,599
"16069",16069,"Primary care",2017-02-09,599
"16070",16070,"Emergency Care",2017-02-09,591
"16071",16071,"Emergency Care",2017-02-09,591
"16072",16072,"Poison Control hot-line",2017-02-09,18
"16073",16073,"Poison Control hot-line",2017-02-09,18
"16074",16074,"Other",2017-02-09,487
"16075",16075,"Other",2017-02-09,487
"16076",16076,"Emergency Care",2017-02-09,591
"16077",16077,"Emergency Care",2017-02-09,591
"16078",16078,"Prehospital Emergency Care",2017-02-08,99
"16079",16079,"Prehospital Emergency Care",2017-02-08,99
"16080",16080,"Emergency Care",2017-02-08,534
"16081",16081,"Emergency Care",2017-02-08,534
"16082",16082,"Poison Control hot-line",2017-02-08,17
"16083",16083,"Poison Control hot-line",2017-02-08,17
"16084",16084,"Prehospital Emergency Care",2017-02-08,99
"16085",16085,"Prehospital Emergency Care",2017-02-08,99
"16086",16086,"Primary care",2017-02-08,626
"16087",16087,"Primary care",2017-02-08,626
"16088",16088,"Primary care",2017-02-08,626
"16089",16089,"Primary care",2017-02-08,626
"16090",16090,"Self-care",2017-02-08,607
"16091",16091,"Self-care",2017-02-08,607
"16092",16092,"Other",2017-02-08,599
"16093",16093,"Other",2017-02-08,599
"16094",16094,"Emergency Care",2017-02-08,534
"16095",16095,"Emergency Care",2017-02-08,534
"16096",16096,"Poison Control hot-line",2017-02-08,17
"16097",16097,"Poison Control hot-line",2017-02-08,17
"16098",16098,"Other",2017-02-08,599
"16099",16099,"Other",2017-02-08,599
"16100",16100,"Self-care",2017-02-08,607
"16101",16101,"Self-care",2017-02-08,607
"16102",16102,"Poison Control hot-line",2017-02-07,18
"16103",16103,"Poison Control hot-line",2017-02-07,18
"16104",16104,"Prehospital Emergency Care",2017-02-07,86
"16105",16105,"Prehospital Emergency Care",2017-02-07,86
"16106",16106,"Emergency Care",2017-02-07,621
"16107",16107,"Emergency Care",2017-02-07,621
"16108",16108,"Primary care",2017-02-07,666
"16109",16109,"Primary care",2017-02-07,666
"16110",16110,"Self-care",2017-02-07,668
"16111",16111,"Self-care",2017-02-07,668
"16112",16112,"Self-care",2017-02-07,668
"16113",16113,"Self-care",2017-02-07,668
"16114",16114,"Primary care",2017-02-07,666
"16115",16115,"Primary care",2017-02-07,666
"16116",16116,"Poison Control hot-line",2017-02-07,18
"16117",16117,"Poison Control hot-line",2017-02-07,18
"16118",16118,"Prehospital Emergency Care",2017-02-07,86
"16119",16119,"Prehospital Emergency Care",2017-02-07,86
"16120",16120,"Other",2017-02-07,557
"16121",16121,"Other",2017-02-07,557
"16122",16122,"Emergency Care",2017-02-07,621
"16123",16123,"Emergency Care",2017-02-07,621
"16124",16124,"Other",2017-02-07,557
"16125",16125,"Other",2017-02-07,557
"16126",16126,"Other",2017-02-06,580
"16127",16127,"Other",2017-02-06,580
"16128",16128,"Prehospital Emergency Care",2017-02-06,87
"16129",16129,"Prehospital Emergency Care",2017-02-06,87
"16130",16130,"Primary care",2017-02-06,770
"16131",16131,"Primary care",2017-02-06,770
"16132",16132,"Poison Control hot-line",2017-02-06,19
"16133",16133,"Poison Control hot-line",2017-02-06,19
"16134",16134,"Prehospital Emergency Care",2017-02-06,87
"16135",16135,"Prehospital Emergency Care",2017-02-06,87
"16136",16136,"Emergency Care",2017-02-06,659
"16137",16137,"Emergency Care",2017-02-06,659
"16138",16138,"Other",2017-02-06,580
"16139",16139,"Other",2017-02-06,580
"16140",16140,"Self-care",2017-02-06,656
"16141",16141,"Self-care",2017-02-06,656
"16142",16142,"Primary care",2017-02-06,770
"16143",16143,"Primary care",2017-02-06,770
"16144",16144,"Emergency Care",2017-02-06,659
"16145",16145,"Emergency Care",2017-02-06,659
"16146",16146,"Poison Control hot-line",2017-02-06,19
"16147",16147,"Poison Control hot-line",2017-02-06,19
"16148",16148,"Self-care",2017-02-05,809
"16149",16149,"Self-care",2017-02-05,809
"16150",16150,"Primary care",2017-02-05,710
"16151",16151,"Primary care",2017-02-05,710
"16152",16152,"Poison Control hot-line",2017-02-05,28
"16153",16153,"Poison Control hot-line",2017-02-05,28
"16154",16154,"Other",2017-02-05,459
"16155",16155,"Other",2017-02-05,459
"16156",16156,"Poison Control hot-line",2017-02-05,28
"16157",16157,"Poison Control hot-line",2017-02-05,28
"16158",16158,"Prehospital Emergency Care",2017-02-05,81
"16159",16159,"Prehospital Emergency Care",2017-02-05,81
"16160",16160,"Other",2017-02-05,459
"16161",16161,"Other",2017-02-05,459
"16162",16162,"Emergency Care",2017-02-05,709
"16163",16163,"Emergency Care",2017-02-05,709
"16164",16164,"Prehospital Emergency Care",2017-02-05,81
"16165",16165,"Prehospital Emergency Care",2017-02-05,81
"16166",16166,"Emergency Care",2017-02-05,709
"16167",16167,"Emergency Care",2017-02-05,709
"16168",16168,"Prehospital Emergency Care",2017-02-04,83
"16169",16169,"Prehospital Emergency Care",2017-02-04,83
"16170",16170,"Other",2017-02-04,394
"16171",16171,"Other",2017-02-04,394
"16172",16172,"Self-care",2017-02-04,794
"16173",16173,"Self-care",2017-02-04,794
"16174",16174,"Primary care",2017-02-04,631
"16175",16175,"Primary care",2017-02-04,631
"16176",16176,"Prehospital Emergency Care",2017-02-04,83
"16177",16177,"Prehospital Emergency Care",2017-02-04,83
"16178",16178,"Other",2017-02-04,394
"16179",16179,"Other",2017-02-04,394
"16180",16180,"Poison Control hot-line",2017-02-04,18
"16181",16181,"Poison Control hot-line",2017-02-04,18
"16182",16182,"Emergency Care",2017-02-04,724
"16183",16183,"Emergency Care",2017-02-04,724
"16184",16184,"Poison Control hot-line",2017-02-04,18
"16185",16185,"Poison Control hot-line",2017-02-04,18
"16186",16186,"Prehospital Emergency Care",2017-02-03,79
"16187",16187,"Prehospital Emergency Care",2017-02-03,79
"16188",16188,"Other",2017-02-03,524
"16189",16189,"Other",2017-02-03,524
"16190",16190,"Self-care",2017-02-03,697
"16191",16191,"Self-care",2017-02-03,697
"16192",16192,"Prehospital Emergency Care",2017-02-03,79
"16193",16193,"Prehospital Emergency Care",2017-02-03,79
"16194",16194,"Other",2017-02-03,524
"16195",16195,"Other",2017-02-03,524
"16196",16196,"Primary care",2017-02-03,652
"16197",16197,"Primary care",2017-02-03,652
"16198",16198,"Emergency Care",2017-02-03,575
"16199",16199,"Emergency Care",2017-02-03,575
"16200",16200,"Poison Control hot-line",2017-02-03,24
"16201",16201,"Poison Control hot-line",2017-02-03,24
"16202",16202,"Self-care",2017-02-02,668
"16203",16203,"Self-care",2017-02-02,668
"16204",16204,"Poison Control hot-line",2017-02-02,24
"16205",16205,"Poison Control hot-line",2017-02-02,24
"16206",16206,"Other",2017-02-02,575
"16207",16207,"Other",2017-02-02,575
"16208",16208,"Emergency Care",2017-02-02,575
"16209",16209,"Emergency Care",2017-02-02,575
"16210",16210,"Other",2017-02-02,575
"16211",16211,"Other",2017-02-02,575
"16212",16212,"Primary care",2017-02-02,694
"16213",16213,"Primary care",2017-02-02,694
"16214",16214,"Prehospital Emergency Care",2017-02-02,90
"16215",16215,"Prehospital Emergency Care",2017-02-02,90
"16216",16216,"Primary care",2017-02-01,620
"16217",16217,"Primary care",2017-02-01,620
"16218",16218,"Prehospital Emergency Care",2017-02-01,90
"16219",16219,"Prehospital Emergency Care",2017-02-01,90
"16220",16220,"Other",2017-02-01,457
"16221",16221,"Other",2017-02-01,457
"16222",16222,"Self-care",2017-02-01,652
"16223",16223,"Self-care",2017-02-01,652
"16224",16224,"Emergency Care",2017-02-01,569
"16225",16225,"Emergency Care",2017-02-01,569
"16226",16226,"Poison Control hot-line",2017-02-01,17
"16227",16227,"Poison Control hot-line",2017-02-01,17
"16228",16228,"Poison Control hot-line",2017-01-31,17
"16229",16229,"Poison Control hot-line",2017-01-31,17
"16230",16230,"Emergency Care",2017-01-31,614
"16231",16231,"Emergency Care",2017-01-31,614
"16232",16232,"Prehospital Emergency Care",2017-01-31,93
"16233",16233,"Prehospital Emergency Care",2017-01-31,93
"16234",16234,"Other",2017-01-31,427
"16235",16235,"Other",2017-01-31,427
"16236",16236,"Self-care",2017-01-31,730
"16237",16237,"Self-care",2017-01-31,730
"16238",16238,"Self-care",2017-01-31,730
"16239",16239,"Self-care",2017-01-31,730
"16240",16240,"Primary care",2017-01-31,663
"16241",16241,"Primary care",2017-01-31,663
"16242",16242,"Primary care",2017-01-30,823
"16243",16243,"Primary care",2017-01-30,823
"16244",16244,"Self-care",2017-01-30,723
"16245",16245,"Self-care",2017-01-30,723
"16246",16246,"Emergency Care",2017-01-30,587
"16247",16247,"Emergency Care",2017-01-30,587
"16248",16248,"Prehospital Emergency Care",2017-01-30,93
"16249",16249,"Prehospital Emergency Care",2017-01-30,93
"16250",16250,"Other",2017-01-30,588
"16251",16251,"Other",2017-01-30,588
"16252",16252,"Self-care",2017-01-30,723
"16253",16253,"Self-care",2017-01-30,723
"16254",16254,"Primary care",2017-01-30,823
"16255",16255,"Primary care",2017-01-30,823
"16256",16256,"Poison Control hot-line",2017-01-30,19
"16257",16257,"Poison Control hot-line",2017-01-30,19
"16258",16258,"Primary care",2017-01-29,682
"16259",16259,"Primary care",2017-01-29,682
"16260",16260,"Other",2017-01-29,494
"16261",16261,"Other",2017-01-29,494
"16262",16262,"Primary care",2017-01-29,682
"16263",16263,"Primary care",2017-01-29,682
"16264",16264,"Prehospital Emergency Care",2017-01-29,92
"16265",16265,"Prehospital Emergency Care",2017-01-29,92
"16266",16266,"Self-care",2017-01-29,683
"16267",16267,"Self-care",2017-01-29,683
"16268",16268,"Emergency Care",2017-01-29,597
"16269",16269,"Emergency Care",2017-01-29,597
"16270",16270,"Self-care",2017-01-29,683
"16271",16271,"Self-care",2017-01-29,683
"16272",16272,"Emergency Care",2017-01-29,597
"16273",16273,"Emergency Care",2017-01-29,597
"16274",16274,"Poison Control hot-line",2017-01-29,23
"16275",16275,"Poison Control hot-line",2017-01-29,23
"16276",16276,"Primary care",2017-01-28,574
"16277",16277,"Primary care",2017-01-28,574
"16278",16278,"Emergency Care",2017-01-28,742
"16279",16279,"Emergency Care",2017-01-28,742
"16280",16280,"Prehospital Emergency Care",2017-01-28,91
"16281",16281,"Prehospital Emergency Care",2017-01-28,91
"16282",16282,"Poison Control hot-line",2017-01-28,20
"16283",16283,"Poison Control hot-line",2017-01-28,20
"16284",16284,"Self-care",2017-01-28,854
"16285",16285,"Self-care",2017-01-28,854
"16286",16286,"Primary care",2017-01-28,574
"16287",16287,"Primary care",2017-01-28,574
"16288",16288,"Self-care",2017-01-28,854
"16289",16289,"Self-care",2017-01-28,854
"16290",16290,"Emergency Care",2017-01-28,742
"16291",16291,"Emergency Care",2017-01-28,742
"16292",16292,"Poison Control hot-line",2017-01-28,20
"16293",16293,"Poison Control hot-line",2017-01-28,20
"16294",16294,"Other",2017-01-28,454
"16295",16295,"Other",2017-01-28,454
"16296",16296,"Primary care",2017-01-27,637
"16297",16297,"Primary care",2017-01-27,637
"16298",16298,"Emergency Care",2017-01-27,589
"16299",16299,"Emergency Care",2017-01-27,589
"16300",16300,"Emergency Care",2017-01-27,589
"16301",16301,"Emergency Care",2017-01-27,589
"16302",16302,"Poison Control hot-line",2017-01-27,24
"16303",16303,"Poison Control hot-line",2017-01-27,24
"16304",16304,"Self-care",2017-01-27,693
"16305",16305,"Self-care",2017-01-27,693
"16306",16306,"Prehospital Emergency Care",2017-01-27,82
"16307",16307,"Prehospital Emergency Care",2017-01-27,82
"16308",16308,"Self-care",2017-01-27,693
"16309",16309,"Self-care",2017-01-27,693
"16310",16310,"Poison Control hot-line",2017-01-27,24
"16311",16311,"Poison Control hot-line",2017-01-27,24
"16312",16312,"Other",2017-01-27,467
"16313",16313,"Other",2017-01-27,467
"16314",16314,"Prehospital Emergency Care",2017-01-27,82
"16315",16315,"Prehospital Emergency Care",2017-01-27,82
"16316",16316,"Primary care",2017-01-27,637
"16317",16317,"Primary care",2017-01-27,637
"16318",16318,"Primary care",2017-01-26,683
"16319",16319,"Primary care",2017-01-26,683
"16320",16320,"Poison Control hot-line",2017-01-26,22
"16321",16321,"Poison Control hot-line",2017-01-26,22
"16322",16322,"Self-care",2017-01-26,760
"16323",16323,"Self-care",2017-01-26,760
"16324",16324,"Prehospital Emergency Care",2017-01-26,78
"16325",16325,"Prehospital Emergency Care",2017-01-26,78
"16326",16326,"Other",2017-01-26,598
"16327",16327,"Other",2017-01-26,598
"16328",16328,"Poison Control hot-line",2017-01-26,22
"16329",16329,"Poison Control hot-line",2017-01-26,22
"16330",16330,"Self-care",2017-01-26,760
"16331",16331,"Self-care",2017-01-26,760
"16332",16332,"Prehospital Emergency Care",2017-01-26,78
"16333",16333,"Prehospital Emergency Care",2017-01-26,78
"16334",16334,"Primary care",2017-01-26,683
"16335",16335,"Primary care",2017-01-26,683
"16336",16336,"Emergency Care",2017-01-26,569
"16337",16337,"Emergency Care",2017-01-26,569
"16338",16338,"Emergency Care",2017-01-26,569
"16339",16339,"Emergency Care",2017-01-26,569
"16340",16340,"Other",2017-01-26,598
"16341",16341,"Other",2017-01-26,598
"16342",16342,"Prehospital Emergency Care",2017-01-25,82
"16343",16343,"Prehospital Emergency Care",2017-01-25,82
"16344",16344,"Other",2017-01-25,564
"16345",16345,"Other",2017-01-25,564
"16346",16346,"Emergency Care",2017-01-25,595
"16347",16347,"Emergency Care",2017-01-25,595
"16348",16348,"Poison Control hot-line",2017-01-25,22
"16349",16349,"Poison Control hot-line",2017-01-25,22
"16350",16350,"Primary care",2017-01-25,704
"16351",16351,"Primary care",2017-01-25,704
"16352",16352,"Other",2017-01-25,564
"16353",16353,"Other",2017-01-25,564
"16354",16354,"Self-care",2017-01-25,718
"16355",16355,"Self-care",2017-01-25,718
"16356",16356,"Self-care",2017-01-25,718
"16357",16357,"Self-care",2017-01-25,718
"16358",16358,"Prehospital Emergency Care",2017-01-25,82
"16359",16359,"Prehospital Emergency Care",2017-01-25,82
"16360",16360,"Primary care",2017-01-25,704
"16361",16361,"Primary care",2017-01-25,704
"16362",16362,"Emergency Care",2017-01-25,595
"16363",16363,"Emergency Care",2017-01-25,595
"16364",16364,"Poison Control hot-line",2017-01-25,22
"16365",16365,"Poison Control hot-line",2017-01-25,22
"16366",16366,"Self-care",2017-01-24,687
"16367",16367,"Self-care",2017-01-24,687
"16368",16368,"Prehospital Emergency Care",2017-01-24,84
"16369",16369,"Prehospital Emergency Care",2017-01-24,84
"16370",16370,"Poison Control hot-line",2017-01-24,21
